shot_id_number,is_goal
812,0.36002296782906246
813,0.3331826709844306
817,0.39503980562494306
818,0.4048139717777409
820,0.37964935436491454
825,0.34511604869895246
826,0.39314273435155156
829,0.3690893281991187
833,0.42628063348954304
855,0.4016435414926284
859,0.692226407646972
862,0.38251711639116653
870,0.3875510421104448
876,0.4020444819306591
880,0.4127557687303872
886,0.8156454736981685
889,0.593925777920695
891,0.49315753898130443
897,0.7976259202985354
902,0.37700209123726747
903,0.5105718633844231
908,0.33153232920906056
909,0.34847596194345504
920,0.31483541775751334
922,0.3984595338369731
924,0.45757005912346926
932,0.4196449048397644
934,0.3623249489032012
937,0.3276211863573647
938,0.5867626525879669
941,0.40375583991787944
943,0.4218639920283899
947,0.39988347265677904
950,0.3628136899624028
952,0.3742662410010304
954,0.8148486180603606
962,0.5667479467557056
963,0.45444784877193767
975,0.4203233240814899
979,0.3941210926586102
981,0.44317294684935377
983,0.29518702009013487
985,0.613152723675773
989,0.4995268997912612
995,0.44388349483908895
998,0.4918498058603232
1008,0.3933041614783443
1019,0.6326122030703251
1023,0.4698166344764572
1026,0.3809602589475558
1029,0.49016002357150473
1034,0.39236611278371236
1036,0.5231810417156751
1038,0.33784007260721965
1039,0.3732052962355023
1044,0.44093802555407424
1049,0.45944922477001043
1051,0.5424583902549311
1052,0.4083378430456947
1062,0.7655911094546476
1064,0.4856966378123754
1066,0.3873405492527919
1087,0.39983735329939674
1092,0.3331311153744809
1094,0.5758399123376196
1098,0.39135541626615067
1099,0.38029238641179375
1102,0.36988608448341187
1103,0.35921335844996377
1118,0.4157159287185551
1131,0.3676330936911167
1133,0.585566268565261
1135,0.7762426446814444
1138,0.49789167534516043
1139,0.6546175178536514
1141,0.5340403826403761
1142,0.3704141261677597
1151,0.44605026101576917
1152,0.3736314580874535
1155,0.528766724909994
1157,0.49824496669207874
1165,0.3794011076168071
1167,0.6949871682489257
1172,0.48554182146482877
1174,0.565146571258949
1178,0.41216362224772113
1180,0.47407795422347815
1200,0.43989253015543994
1202,0.42928095477664524
1209,0.4397166839838671
1227,0.4853058573456599
1228,0.6328826694786914
1229,0.35748368289563753
1237,0.6588599814530767
1241,0.4581277321903034
1248,0.4183668636147369
1256,0.4219636930998683
1277,0.33743700279256994
1279,0.3708302935703977
1288,0.604108402705471
1290,0.36419524185743796
1293,0.4758453408615493
1295,0.39181148363472595
1308,0.3585160526353565
1315,0.7384634189316942
1319,0.5883562741151931
1320,0.39217603021269776
1321,0.4334941856299533
1322,0.4352212430991137
1331,0.3603260523970882
1334,0.2748510829389208
1343,0.31856778208248726
1348,0.5388531832629839
1349,0.40986438216687626
1351,0.5845335952019279
1373,0.4180814955898802
1375,0.41363274977491266
1380,0.5829697405088098
1382,0.6077954940296864
1385,0.5250639478527444
1387,0.3542290335474338
1394,0.36854036355336245
1399,0.441769180871717
1403,0.7867906716342362
1409,0.41454586571207436
1413,0.3956055090404267
1425,0.6961349866676101
1428,0.33801080798983196
1434,0.3041769880355256
1444,0.8175937914952117
1448,0.3616424148389351
1461,0.4156435089456119
1466,0.4266562429181684
1476,0.38959728281012634
1478,0.44016888423507283
1485,0.36573593640498075
1491,0.6498958914640505
1494,0.4747458580414002
1495,0.5910529758529118
1500,0.5647185627559378
1501,0.5034513007656679
1503,0.3768042862815925
1507,0.590587282968901
1511,0.463856066352912
1519,0.5951508929992735
1524,0.4333748588322539
1528,0.611952368482317
1529,0.5708525677226013
1533,0.6006753587301896
1538,0.7476736342763344
1539,0.4165754769633091
1545,0.4429230804790603
1546,0.4876287192300717
1550,0.36898627549329605
1555,0.35830846537658473
1556,0.3559193461658874
1558,0.7921231715588996
1559,0.49726849693917563
1561,0.4250980589746917
1563,0.42719836787155374
1565,0.6427346942057391
1574,0.40720982241084325
1581,0.6019247270785584
1583,0.434451598436855
1591,0.37553249452732235
1594,0.3998717890154964
1605,0.3972988426340255
1611,0.4758675310781109
1614,0.4245493325983433
1617,0.4279485317431817
1620,0.4307154094286485
1626,0.4026898657590477
1628,0.4172033375335556
1630,0.44017571059517796
1632,0.3255685288607534
1634,0.4258134228668712
1643,0.4310003670244127
1651,0.4257556164900339
1654,0.35395945158821035
1655,0.35248927091203647
1658,0.35953535733236247
1659,0.4501561102665751
1665,0.3467705228185586
1675,0.43719047394484006
1680,0.768434357983399
1690,0.42903517566142146
1696,0.4001772327108356
1714,0.4553901990410332
1718,0.5960561839143386
1721,0.3990372258746371
1726,0.4361574706243593
1728,0.4037878130767761
1734,0.39516685059753465
1735,0.3877358923315885
1740,0.44890778570133355
1744,0.5827264394346879
1747,0.3736726609630232
1752,0.3423600252567146
1763,0.6428443947070644
1764,0.35657991233608755
1765,0.5561207945012961
1769,0.4112170981268779
1770,0.8309065666628381
1785,0.4956475722903762
1787,0.3801552831829219
1788,0.600920167308915
1793,0.38991594741995966
1794,0.5605653485424719
1800,0.3991277429959299
1812,0.40903622736814854
1825,0.4275805917943546
1826,0.7125031033536124
1834,0.3133058035404943
1843,0.34511583537980295
1844,0.3454567992065417
1848,0.40007866120590746
1849,0.4759488025689455
1860,0.49248177348768346
1863,0.5904817928448849
1875,0.44594898595469956
1883,0.40139212117799195
1890,0.40372301642285596
1892,0.42726465183527634
1893,0.45551709167806614
1897,0.4565832067884344
1905,0.4281099956408716
1908,0.4941551663225158
1931,0.5457904722377821
1940,0.8059774903578937
1943,0.3955414126286844
1947,0.25462201807819707
1965,0.47661261648310344
1967,0.4238620234785919
1968,0.4287536634059163
1972,0.7764330311284802
1982,0.40724798917107496
1985,0.3692184818945984
2005,0.4058225048424178
2010,0.5896310264829319
2021,0.40942061629996596
2024,0.4297253044090609
2027,0.2558740695555009
2028,0.5420408322100179
2035,0.36745657328321235
2036,0.4374304783809722
2043,0.4645025602099199
2047,0.41300436918558286
2049,0.3734694609623881
2055,0.3983816682159497
2065,0.4524583597420877
2066,0.38801268466136635
2070,0.40581902392890745
2077,0.7873232920550604
2081,0.42690927458670386
2085,0.5936154743204046
2089,0.5579758417035869
2095,0.4867607515304604
2097,0.5650230709159024
2100,0.41006616619555497
2108,0.4936315797801369
2112,0.4677134434900728
2113,0.5596176012494953
2120,0.4117854441190156
2121,0.3350174266689171
2122,0.360347423562645
2139,0.403921234474771
2141,0.38971508726651644
2144,0.4010111815379923
2146,0.40496660029994624
2148,0.2569975357198467
2149,0.5693595613174118
2157,0.36025381303121495
2158,0.4749239707672847
2159,0.4018309179467897
2168,0.4028001014881929
2176,0.5927297540993077
2178,0.6198529372562619
2181,0.3520915624021569
2184,0.406489275152916
2187,0.4730732532139754
2188,0.4298011938743829
2190,0.3933531962444514
2193,0.7768778138508163
2194,0.5675424441012987
2197,0.4293653912509749
2202,0.673608568758973
2204,0.5445639163365594
2211,0.38960776238407785
2214,0.36016015577697835
2215,0.570275271115446
2217,0.3090536361227952
2222,0.4473172481052455
2223,0.41624583894727046
2226,0.39312827142715423
2230,0.7013369196941225
2233,0.5174981711339756
2240,0.52283378858329
2246,0.2793272781604945
2247,0.3537905219721647
2250,0.41292879349336176
2254,0.42440229134950025
2257,0.7812130039475838
2259,0.46568884459378895
2262,0.3534980533024262
2263,0.3832081124486147
2266,0.31203210740627335
2305,0.3454073435337476
2310,0.40067484464356556
2313,0.46393389070564456
2319,0.39069526242502245
2320,0.49700106879372696
2341,0.3946844611695171
2345,0.3909727397632401
2350,0.7059350693686494
2356,0.39190590157508637
2360,0.4683222664048039
2370,0.36993642979472596
2374,0.5809860180408101
2384,0.3994992548640458
2386,0.38294110424257183
2397,0.44359750193535663
2398,0.3612897700045958
2411,0.4275627507925699
2414,0.6757225129256698
2435,0.6856262431382387
2439,0.5302619501570268
2446,0.6787297455980642
2458,0.4019827019317448
2465,0.3455653550307193
2466,0.41077101930252663
2470,0.36657920056750687
2490,0.4390243703642921
2495,0.629648615736141
2501,0.4131082255453828
2507,0.44286456881576225
2533,0.221343299286874
2537,0.4072961692045356
2538,0.3659997169027621
2541,0.3523593814153367
2542,0.7123610300240271
2544,0.4718277488605872
2554,0.39716828635318
2555,0.4088757668732531
2565,0.5471417841784677
2572,0.586541659990106
2573,0.4149720154824511
2575,0.6952009265477437
2586,0.4826408911877634
2588,0.40037772648576175
2594,0.5923967823670422
2617,0.48622002727461566
2618,0.46132431152501996
2620,0.42234141183841944
2623,0.8462946992466005
2631,0.7300812381864499
2640,0.4037281027538959
2642,0.7299515581090784
2647,0.5819430450605443
2663,0.3994689603651039
2664,0.43531194915519933
2676,0.4045496251447525
2680,0.7591423903243987
2681,0.390986327572947
2690,0.3995055254370952
2691,0.38838667859046416
2693,0.4407981510866025
2695,0.49436038378129504
2704,0.31123436562134094
2708,0.3500564671571948
2709,0.7707196415042635
2717,0.593607772814889
2718,0.40071934267483267
2722,0.446582211115235
2728,0.4268853458943072
2732,0.5681234736821371
2743,0.47200844932123065
2745,0.8066811545760609
2752,0.4473435859770261
2756,0.41802438903403266
2757,0.5796710361435619
2761,0.4672150035649554
2769,0.4257334369413136
2771,0.5634963436759628
2773,0.5030876133415386
2774,0.39505682904241846
2776,0.37821507217566847
2781,0.476276803706087
2793,0.37728044451627757
2799,0.35139552835798993
2800,0.44806964549226613
2803,0.40120553007747106
2811,0.5040581522859725
2818,0.37493940513214724
2824,0.550028587547553
2828,0.7286755110139908
2829,0.39710523780102014
2830,0.41314427620356337
2842,0.5801842982955434
2847,0.5933061459854522
2848,0.3904942536038423
2868,0.42224951026890906
2870,0.38956603975502824
2885,0.41171125275215814
2886,0.4046160151316262
2889,0.4684822283116719
2902,0.6240076939861771
2903,0.41290137404095295
2904,0.6340618742472197
2918,0.5408985800339097
2919,0.38711759764889336
2922,0.4100811080715063
2923,0.4657421460473397
2931,0.40442854327967553
2945,0.4089893155710399
2946,0.37269004013190504
2955,0.41621502989516346
2957,0.5623632539073422
2960,0.5782516933253262
2963,0.34316129958969255
2966,0.7448162055786939
2972,0.39625224790825747
2973,0.3746549764527276
2974,0.4550491895328278
2981,0.5769758939907473
2982,0.3916235477932645
2984,0.5888822909176777
2998,0.3768162936786959
3016,0.4949758552897618
3021,0.3731801895785545
3023,0.6740921260675848
3025,0.4399188712112746
3026,0.5874237415265552
3029,0.46813434865011744
3034,0.6709537172793482
3037,0.3943721743810325
3038,0.4055161221813435
3040,0.434532033957079
3051,0.41081127563087705
3062,0.3811337351238933
3069,0.3993983100743257
3071,0.3514640740420155
3076,0.7585774541954825
3079,0.4386365275113769
3081,0.4072768470959121
3082,0.4930763826348036
3084,0.3743235284421489
3091,0.3869192874852283
3095,0.6917695650807915
3098,0.3428380163928261
3104,0.3606245213611213
3105,0.4569141031617474
3108,0.40947653772204207
3114,0.5045220653247963
3118,0.39896014111680816
3122,0.4189060447223877
3123,0.40514816856866204
3132,0.38372913600851616
3138,0.43599102199048895
3141,0.5769845172218648
3156,0.6817333463681585
3162,0.683035409909291
3167,0.34903282759457244
3170,0.3898561305010137
3171,0.3604629967895519
3172,0.3986135007031163
3176,0.8331854613689016
3180,0.39936677318443997
3189,0.42119194767745727
3193,0.4081603954064649
3198,0.3883651324388557
3203,0.4207171776724269
3205,0.430968345051406
3206,0.40860906061886465
3215,0.45885265170778533
3217,0.39440443222669813
3222,0.6669696432946313
3228,0.4008244145025859
3229,0.3159624254243491
3232,0.35316159384266593
3233,0.357934887228064
3235,0.3676226860037468
3238,0.4050957155103125
3256,0.6618805275746934
3264,0.4181547243316376
3265,0.37465773442318373
3273,0.41185256793454555
3275,0.40888696414711995
3285,0.6026997029209674
3289,0.31235195918603653
3294,0.36937956220290563
3306,0.38823991757048115
3311,0.6800814805130033
3315,0.38648398700351166
3318,0.4132726615658527
3322,0.4176263682858278
3324,0.4118987325602871
3327,0.3986135631100658
3334,0.42045562802562175
3341,0.429709385857867
3345,0.3918877254860745
3346,0.7986736537506921
3352,0.38921237680319226
3368,0.3719464755759486
3369,0.3660120093584108
3371,0.25610758962200414
3372,0.43690912409308097
3375,0.4351145655567429
3384,0.331024729767184
3386,0.43006513977626687
3387,0.35243521154792123
3393,0.41236460782413314
3406,0.5297420037591414
3411,0.4422151659105764
3412,0.5145438807620542
3414,0.4355443557176219
3417,0.5757242467118951
3420,0.7433310464304888
3423,0.7450180931582174
3436,0.4096410725986008
3437,0.3731923069936188
3438,0.5850035913186185
3442,0.27292818073651043
3443,0.38969250490636465
3446,0.35980944427082767
3451,0.37559063467842657
3461,0.4491301275641378
3473,0.7458635027595724
3477,0.463723335475312
3489,0.3337936867019737
3491,0.3735627898174236
3510,0.37598565101770004
3515,0.44131452078402433
3527,0.4209161424984006
3530,0.5908391603796946
3533,0.6887360087581362
3540,0.3365087659338141
3545,0.5670678823561363
3553,0.3926486804429347
3569,0.5339374469708298
3582,0.4464536838277955
3604,0.46336455924411335
3605,0.3731070372863984
3609,0.41000605296590337
3616,0.37539522586609547
3624,0.34843497018697617
3628,0.5883448684415032
3630,0.4079525507521088
3641,0.36759491375396647
3642,0.40972177723660963
3648,0.31925922938521967
3650,0.7540655357580002
3651,0.43261837454282365
3652,0.7711161983550819
3660,0.3865528278505528
3664,0.3545531500369415
3670,0.4102199417011909
3672,0.3527868103989251
3680,0.5417477198371126
3682,0.7573621995003346
3685,0.3955071382727566
3686,0.49654749313568486
3689,0.36168984780407815
3691,0.42290882201455815
3696,0.7019330389882249
3698,0.38131638115921573
3705,0.3771528841535085
3712,0.3026557695422611
3713,0.34798635625321783
3719,0.41549220400414166
3721,0.3108156584157341
3723,0.5769153573616087
3724,0.3846770306010463
3725,0.3912306074751374
3727,0.3223204375701176
3733,0.43734655586546983
3734,0.4432090977889492
3736,0.38332466226716577
3742,0.33274791549859734
3761,0.40487103883323017
3765,0.4773395357137476
3770,0.3202423640685438
3774,0.3843602420680122
3777,0.3756385631055026
3778,0.3592869878500112
3780,0.4521725598997108
3781,0.3847267662395897
3783,0.495724936446967
3784,0.41850026301271226
3788,0.38712126867994706
3790,0.4338838653670564
3794,0.3464109374687599
3795,0.4818340956238115
3796,0.4085888467865978
3801,0.43180705576581796
3802,0.29157583481071275
3806,0.4144739421292724
3808,0.4190549807092271
3813,0.409658648538459
3814,0.41399708799588875
3818,0.6282448880732301
3824,0.42163965137487247
3836,0.4813306963281016
3853,0.46370772376407327
3855,0.38623308710297
3858,0.572718666300328
3861,0.544466450876562
3866,0.42239547579083014
3869,0.3651380595890542
3870,0.3820509640512461
3874,0.7533201386404327
3876,0.4040840828644373
3878,0.4161915581367596
3884,0.4711233540251369
3890,0.438772116107048
3900,0.7856035747630674
3904,0.3970727355759281
3906,0.46046976924975735
3907,0.4363090813773678
3908,0.45969846673879783
3912,0.4828114276833647
3913,0.5858198124815486
3914,0.37417326190719197
3918,0.8191378700302713
3923,0.825196399273148
3924,0.3832453959551716
3925,0.48810809621561685
3927,0.4113716700374217
3955,0.8002359302479106
3964,0.5327664034908051
3966,0.38091727216442467
3969,0.5931329818957034
3974,0.5913828535612915
3976,0.4832209202703186
3984,0.3547813459396348
3991,0.3933289803857755
3993,0.766878424311971
4009,0.42978599607803
4011,0.3991777419295886
4016,0.3826638913440354
4020,0.41449514682713384
4024,0.32327072562094494
4033,0.3602041241141142
4035,0.4134147176757056
4041,0.423846808158167
4045,0.7251677226519019
4052,0.5929391525779389
4055,0.3592345863043208
4056,0.3850479105518409
4057,0.3518711927106031
4067,0.7461250098413755
4069,0.4223855651049783
4077,0.47148779540715313
4079,0.6800515011430444
4094,0.36978234759348616
4095,0.37532773756310855
4096,0.4718411496198372
4100,0.4556794196733886
4119,0.42556126179443543
4129,0.3997931751226999
4130,0.4743841677995533
4131,0.4022395793590548
4132,0.4451489838725752
4134,0.48520174154759343
4135,0.3505086550084044
4136,0.4597272308863484
4137,0.6587309494597468
4138,0.40271240692918236
4143,0.3558415595757763
4145,0.567697093159118
4148,0.39440512240894554
4156,0.38687810349984864
4163,0.2904472217915967
4166,0.3668717588422824
4169,0.6006940435454373
4170,0.3808707243222974
4174,0.46493828720157676
4180,0.4211240527010925
4190,0.39160217764656874
4195,0.4908608456085014
4199,0.7932711570468584
4201,0.4263751074247441
4203,0.3846470574247068
4210,0.1534325227033818
4211,0.4064036085564529
4213,0.8262318832238782
4225,0.39305891651480873
4235,0.3937403297524161
4236,0.4263975274015627
4242,0.4043366732959175
4244,0.41773329164035733
4245,0.3866328739201739
4250,0.38130693541367955
4252,0.43790889641675135
4254,0.4775091591853644
4263,0.5496278892318616
4264,0.43816671299839155
4268,0.32222808287935534
4270,0.41952532770637313
4274,0.6088326861679474
4282,0.7327775350007187
4283,0.41055489569300335
4291,0.37610563139526876
4304,0.44075574459683825
4306,0.42236039507331413
4309,0.435542043227637
4310,0.4261363296807997
4313,0.49205318364870937
4314,0.439562918960862
4315,0.3798777548053092
4321,0.38811184654060693
4324,0.367191187571975
4325,0.3920562884540893
4328,0.43743511649841393
4329,0.3267560964389567
4332,0.3941862498893846
4337,0.4776852601804418
4342,0.4208199281601424
4344,0.4228397555863587
4352,0.37861327810437134
4355,0.30156548750673046
4361,0.32874233921261814
4366,0.35500591434842976
4371,0.4342696731148698
4372,0.4222348240735881
4376,0.4030031887914719
4381,0.5247075261431206
4384,0.3965166310609123
4387,0.3813244729703673
4389,0.38912415422693275
4390,0.4216252006290275
4405,0.47860716850430185
4406,0.33562956963040175
4407,0.6911269210515472
4409,0.80242562484895
4410,0.7394287589473482
4413,0.3484672055289355
4424,0.407475331234742
4428,0.3894705168023404
4434,0.3661123486938162
4452,0.5290077969232166
4458,0.3343686408556146
4460,0.3523493688757529
4461,0.40668616325439516
4470,0.5954177190632214
4480,0.3792366066680462
4496,0.8283210288621063
4503,0.44068910957607027
4507,0.39941415409225145
4512,0.400178405793009
4518,0.5723891037024945
4519,0.3875067607514866
4522,0.3762986389976869
4525,0.39670576327357204
4537,0.4119119840680718
4546,0.40757138741429805
4547,0.7427732346677773
4553,0.401603471246849
4556,0.3663057876382686
4558,0.5234769158107307
4563,0.29118411516115184
4568,0.38089485754627794
4574,0.671441561952941
4578,0.38815057701432654
4587,0.4353547450938792
4592,0.4482757469862929
4594,0.49047818541214216
4610,0.40983852500538553
4615,0.5058434994217849
4617,0.3728413474718812
4619,0.3812744487749052
4620,0.42653735043964913
4625,0.5646559370159541
4626,0.5646783626252772
4635,0.3935109996794114
4636,0.39163520191385387
4641,0.3812757170643808
4647,0.3398330509552358
4650,0.3464644067696356
4653,0.8473872002475477
4658,0.5936659020232025
4660,0.30173839265149915
4665,0.3887679804669472
4668,0.7843941348164574
4669,0.3241435473812476
4670,0.4400690359393409
4674,0.4511667405894424
4675,0.3673777812923495
4676,0.46343294729102275
4679,0.394785188224935
4680,0.7902048678047958
4686,0.3945001654174325
4690,0.4158399226427371
4699,0.4449567116491844
4711,0.3024574060697471
4713,0.6019805772427933
4718,0.3999780197164282
4721,0.3879351818962445
4722,0.3397549653521505
4724,0.3736089349273931
4730,0.730104638388159
4731,0.4102314763321497
4733,0.4913857944257343
4735,0.32548494876811884
4739,0.4626447286065344
4743,0.32190604103147763
4745,0.39655837918580944
4746,0.4066906450371145
4747,0.32590770556411497
4748,0.3941426433636448
4761,0.3433128815639676
4762,0.5069245800544221
4763,0.39170578908274195
4769,0.365406433277432
4771,0.34388138572701166
4774,0.3822215522712352
4784,0.3286557191922438
4794,0.335580016815803
4797,0.36070273860279295
4801,0.40897619846066896
4804,0.33976423071791256
4820,0.43002052644911554
4833,0.3973086571786476
4834,0.38091242349585125
4851,0.44710594541625653
4859,0.3077906925235497
4860,0.7592653500476625
4863,0.3610088375148027
4873,0.37056554144846476
4881,0.3934668139187631
4892,0.3960229333027679
4897,0.4795467364553577
4908,0.5015407173244498
4911,0.3576808148872511
4915,0.3443078450934495
4922,0.37258048136150673
4929,0.48987316221404964
4936,0.3210385095460882
4939,0.4227891855775275
4948,0.36614976747336403
4951,0.34585581256753406
4956,0.3398187149783641
4961,0.43723628005179604
4964,0.35493354342108585
4981,0.44718707098653565
4991,0.8224175411023364
4992,0.3420340481980547
4997,0.43609018421602713
5004,0.4275086088310999
5010,0.3963717636280004
5012,0.40009147635733977
5015,0.2839506438925664
5019,0.3785262320593237
5020,0.4136856397339088
5021,0.38631531809479347
5030,0.3830688753768966
5051,0.805621006092157
5052,0.5870700207519844
5057,0.7279656545204877
5058,0.6277896620831291
5060,0.3628206630569023
5061,0.3221416981416344
5064,0.7111862172646238
5068,0.5661624760967071
5072,0.31914419415403666
5078,0.5728052062423631
5080,0.5023610937155576
5081,0.33732015930876313
5086,0.4085446357846703
5088,0.36207083763679865
5089,0.4951251978796606
5090,0.40170165839583644
5098,0.2760936866182812
5103,0.7608336931485976
5108,0.39853331185960533
5114,0.3656802964311304
5115,0.371180361891952
5124,0.39980068046185585
5129,0.36848245857359097
5137,0.5038041442900755
5139,0.3774197299284871
5142,0.3365808272161183
5144,0.34582329689228375
5149,0.5830630063587631
5157,0.43222161240170925
5163,0.37892818242849136
5174,0.3674285145474277
5176,0.46969575023748966
5179,0.3539419006123438
5186,0.5692725780402172
5195,0.3561713394379325
5199,0.36025992284313335
5203,0.5696351764545191
5204,0.6785739018972281
5206,0.3660420589357022
5207,0.3654297791705039
5220,0.4032594276557193
5221,0.5524085198433559
5224,0.362956065056596
5227,0.31916667870124676
5229,0.3777056735064716
5232,0.8056773358470041
5240,0.6004274505958879
5242,0.44877361247295666
5243,0.3539132413236197
5245,0.44745638807098465
5248,0.47745113593402966
5249,0.3640328026015227
5254,0.3608762076394635
5265,0.33729906366364215
5269,0.41073983702204736
5272,0.35982062398362613
5276,0.33297246592379187
5286,0.5588049225142085
5288,0.459868188812046
5290,0.36746183677013294
5308,0.4714241743551492
5311,0.49733251628567476
5316,0.3999662090008485
5318,0.5880802568887351
5319,0.3809517194948703
5320,0.5294525738575586
5322,0.31626622398077237
5324,0.35818321640290884
5331,0.4762921242709633
5336,0.8032603222982865
5344,0.47637183809845834
5346,0.3406624939320022
5354,0.3425816066407064
5356,0.07656738939971529
5358,0.4090670444806889
5359,0.4338108016856329
5361,0.3989741410638181
5365,0.6396722531806235
5370,0.3863348654084697
5376,0.35487185037211594
5383,0.3940058703030232
5384,0.38795359825393877
5385,0.4107561880946228
5390,0.375448521132031
5393,0.5844070653469202
5397,0.3323123714876626
5398,0.36399828848868715
5402,0.4129798721737859
5407,0.49818337508691346
5409,0.3748837572206365
5424,0.6127672442473562
5425,0.4678540138901286
5428,0.6449969405743134
5430,0.34185590427658047
5439,0.40524417957933323
5442,0.43089628672257224
5447,0.5561275593961036
5470,0.3989651320835806
5473,0.43300736931046946
5474,0.3923590037740259
5477,0.522986038401352
5485,0.3653337901674803
5488,0.27110330376014524
5491,0.37535769260390184
5493,0.4010184339163573
5502,0.5089453126586518
5504,0.3554298673650932
5506,0.7236384124047687
5514,0.30472518894596284
5517,0.40349039300048983
5522,0.3847411287475108
5524,0.5588958154696093
5527,0.711907693319117
5528,0.4704386938505228
5536,0.47783088191331796
5545,0.3763886624249919
5576,0.3690274914056614
5577,0.41897774523438663
5582,0.3981513842744348
5583,0.5925215111796478
5592,0.4213077847763591
5594,0.40113574262371826
5595,0.3565493684121236
5596,0.3590417434802753
5599,0.4510281319225304
5606,0.5883778896786457
5617,0.3430596687214629
5619,0.3235397772949549
5625,0.49601169355546104
5626,0.406671325822492
5627,0.5720115141403298
5632,0.5989776506747017
5637,0.6953421568102052
5639,0.7905922574763602
5642,0.5576837187530936
5654,0.7798630140296197
5659,0.7909292822050649
5664,0.6302388611195205
5666,0.49925149779154576
5670,0.40913446517136765
5671,0.404884985673209
5674,0.36025437215531525
5677,0.4143049320945465
5681,0.3341521548187591
5683,0.09658975988034703
5700,0.6364694792240482
5710,0.5880721779810314
5713,0.6060430226232223
5715,0.5857915401840991
5718,0.3737767228391383
5720,0.28116212214717795
5726,0.38698981722256964
5738,0.33736330804989045
5741,0.536823287635618
5743,0.4070603202550201
5753,0.5714233307961961
5761,0.3442488138501463
5776,0.4544922628948537
5780,0.345368411825518
5785,0.6600807294870356
5789,0.42723816476191834
5797,0.35628981448896374
5798,0.6000076538066627
5803,0.5047700552216977
5810,0.5897863702659744
5813,0.385482503705261
5817,0.3836642305724087
5818,0.43559098808609276
5822,0.44217375856611163
5829,0.33044366915657064
5845,0.7535562702620799
5846,0.526042518819978
5847,0.473833367513156
5854,0.42434150402800963
5858,0.48285972372235536
5863,0.33592887709942193
5867,0.37365085345369226
5869,0.4066162127706096
5870,0.44457422248302897
